date,time,workday,weather,0174-1,0855-1,1010-1
2020-09-29,22.0,1,good,,,
2020-09-29,23.0,1,good,,,
2020-09-30,0.0,1,good,,,
2020-09-30,1.0,1,good,,,
2020-09-30,2.0,1,good,,,
2020-09-30,3.0,1,good,,,
2020-09-30,4.0,1,good,,,
2020-09-30,5.0,1,good,,,
2020-09-30,6.0,1,good,,,
2020-09-30,7.0,1,good,,,
2020-09-30,8.0,1,good,,,
2020-09-30,9.0,1,good,,,
2020-09-30,10.0,1,good,,,
2020-09-30,11.0,1,good,,,
2020-09-30,12.0,1,good,,,
2020-09-30,13.0,1,good,,,
2020-09-30,14.0,1,good,,,
2020-09-30,15.0,1,good,,,
2020-09-30,16.0,1,good,,,
2020-09-30,17.0,1,good,,,
2020-09-30,18.0,1,good,,,
2020-09-30,19.0,1,good,,,
2020-09-30,20.0,1,good,,,
2020-09-30,21.0,1,good,,,
2020-09-30,22.0,1,good,,,
2020-09-30,23.0,1,good,,,
2020-09-27,7.0,0,bad,,,
2020-09-27,8.0,0,bad,,,
2020-09-27,9.0,0,bad,,,
2020-09-27,10.0,0,bad,,,
2020-09-27,11.0,0,bad,,,
2020-09-27,12.0,0,bad,,,
2020-09-27,13.0,0,bad,,,
2020-09-27,14.0,0,bad,,,
2020-09-27,15.0,0,bad,,,
2020-09-27,16.0,0,bad,,,
2020-09-27,17.0,0,bad,,,
2020-09-27,18.0,0,bad,,,
2020-10-17,7.0,0,bad,816.0,896.0,589.0
2020-10-17,8.0,0,bad,1015.0,1036.0,722.0
2020-10-17,9.0,0,bad,1351.0,1281.0,934.0
2020-10-17,10.0,0,bad,1540.0,1436.0,1002.0
2020-10-17,11.0,0,bad,1611.0,1556.0,1132.0
2020-10-17,12.0,0,bad,1678.0,1625.0,1220.0
2020-10-17,13.0,0,bad,1556.0,1550.0,1118.0
2020-10-17,14.0,0,bad,1629.0,1625.0,1173.0
2020-10-17,15.0,0,bad,1465.0,1370.0,1050.0
2020-10-17,16.0,0,bad,1333.0,1361.0,1016.0
2020-10-17,17.0,0,bad,1364.0,1487.0,1091.0
2020-10-17,18.0,0,bad,1352.0,1362.0,1047.0
2020-11-07,7.0,0,bad,614.0,663.0,456.0
2020-11-07,8.0,0,bad,751.0,778.0,580.0
2020-11-07,9.0,0,bad,1017.0,956.0,705.0
2020-11-07,10.0,0,bad,1160.0,1071.0,852.0
2020-11-07,11.0,0,bad,1264.0,1133.0,911.0
2020-11-07,14.0,0,bad,1316.0,1162.0,901.0
2020-11-15,7.0,0,bad,195.0,212.0,114.0
2020-11-15,8.0,0,bad,232.0,290.0,128.0
2020-11-15,9.0,0,bad,390.0,390.0,226.0
2020-11-15,10.0,0,bad,529.0,556.0,293.0
2020-11-15,11.0,0,bad,659.0,657.0,421.0
2020-11-15,12.0,0,bad,676.0,742.0,466.0
2020-11-15,13.0,0,bad,775.0,751.0,517.0
2020-11-15,14.0,0,bad,792.0,777.0,499.0
2020-11-15,15.0,0,bad,842.0,885.0,566.0
2020-12-01,7.0,1,bad,,,
2020-12-01,8.0,1,bad,,,
2020-12-01,9.0,1,bad,,,
2020-12-01,10.0,1,bad,,,
2020-12-01,11.0,1,bad,,,
2020-12-01,12.0,1,bad,,,
2020-12-01,13.0,1,bad,,,
2020-12-01,14.0,1,bad,,,
2020-12-01,15.0,1,bad,,,
2020-12-01,16.0,1,bad,,,
2020-12-02,7.0,1,bad,,,
2020-12-02,8.0,1,bad,,,
2020-12-02,9.0,1,bad,,,
2020-12-02,10.0,1,bad,,,
2020-12-02,11.0,1,bad,,,
2020-12-02,12.0,1,bad,,,
2020-12-02,13.0,1,bad,,,
2020-12-02,14.0,1,bad,,,
2020-12-02,15.0,1,bad,,,
2020-12-02,16.0,1,bad,,,
2020-12-03,7.0,1,bad,,,
2020-12-03,8.0,1,bad,,,
2020-12-03,9.0,1,bad,,,
2020-12-03,10.0,1,bad,,,
2020-12-03,11.0,1,bad,,,
2020-12-03,12.0,1,bad,,,
2020-12-03,13.0,1,bad,,,
2020-12-03,14.0,1,bad,,,
2020-12-03,15.0,1,bad,,,
2020-12-03,16.0,1,bad,,,
2020-12-04,7.0,1,bad,,,
2020-12-04,8.0,1,bad,,,
2020-12-04,9.0,1,bad,,,
2020-12-04,10.0,1,bad,,,
2020-12-04,11.0,1,bad,,,
2020-12-04,12.0,1,bad,,,
2020-12-04,13.0,1,bad,,,
2020-12-04,14.0,1,bad,,,
2020-12-04,15.0,1,bad,,,
2020-12-04,16.0,1,bad,,,
2020-12-05,7.0,0,bad,,,
2020-12-05,8.0,0,bad,,,
2020-12-05,9.0,0,bad,,,
2020-12-05,10.0,0,bad,,,
2020-12-05,11.0,0,bad,,,
2020-12-05,12.0,0,bad,,,
2020-12-05,13.0,0,bad,,,
2020-12-05,14.0,0,bad,,,
2020-12-05,15.0,0,bad,,,
2020-12-06,8.0,0,bad,,,
2020-12-06,9.0,0,bad,,,
2020-12-06,10.0,0,bad,,,
2020-12-06,11.0,0,bad,,,
2020-12-06,12.0,0,bad,,,
2020-12-06,13.0,0,bad,,,
2020-12-06,14.0,0,bad,,,
2020-12-06,15.0,0,bad,,,
2020-12-07,7.0,1,bad,,,
2020-12-07,8.0,1,bad,,,
2020-12-07,9.0,1,bad,,,
2020-12-07,10.0,1,bad,,,
2020-12-07,11.0,1,bad,,,
2020-12-07,12.0,1,bad,,,
2020-12-07,13.0,1,bad,,,
2020-12-07,14.0,1,bad,,,
2020-12-07,15.0,1,bad,,,
2020-12-08,7.0,1,bad,,,
2020-12-08,8.0,1,bad,,,
2020-12-08,9.0,1,bad,,,
2020-12-08,10.0,1,bad,,,
2020-12-08,11.0,1,bad,,,
2020-12-08,12.0,1,bad,,,
2020-12-08,13.0,1,bad,,,
2020-12-08,14.0,1,bad,,,
2020-12-08,15.0,1,bad,,,
2020-12-09,8.0,1,bad,,,
2020-12-09,9.0,1,bad,,,
2020-12-09,10.0,1,bad,,,
2020-12-09,11.0,1,bad,,,
2020-12-09,12.0,1,bad,,,
2020-12-09,13.0,1,bad,,,
2020-12-09,14.0,1,bad,,,
2020-12-09,15.0,1,bad,,,
2020-12-10,8.0,1,bad,,,
2020-12-10,9.0,1,bad,,,
2020-12-10,10.0,1,bad,,,
2020-12-10,11.0,1,bad,,,
2020-12-10,12.0,1,bad,,,
2020-12-10,13.0,1,bad,,,
2020-12-10,14.0,1,bad,,,
2020-12-10,15.0,1,bad,,,
2020-12-10,16.0,1,bad,,,
2020-12-11,7.0,1,bad,,,
2020-12-11,8.0,1,bad,,,
2020-12-11,9.0,1,bad,,,
2020-12-11,10.0,1,bad,,,
2020-12-11,11.0,1,bad,,,
2020-12-11,12.0,1,bad,,,
2020-12-11,13.0,1,bad,,,
2020-12-11,14.0,1,bad,,,
2020-12-11,15.0,1,bad,,,
2020-12-12,8.0,0,bad,,,
2020-12-12,9.0,0,bad,,,
2020-12-12,10.0,0,bad,,,
2020-12-12,11.0,0,bad,,,
2020-12-12,12.0,0,bad,,,
2020-12-12,13.0,0,bad,,,
2020-12-12,14.0,0,bad,,,
2020-12-12,15.0,0,bad,,,
2020-12-12,16.0,0,bad,,,
2020-12-13,8.0,0,bad,,,
2020-12-13,9.0,0,bad,,,
2020-12-13,10.0,0,bad,,,
2020-12-13,11.0,0,bad,,,
2020-12-13,12.0,0,bad,,,
2020-12-13,13.0,0,bad,,,
2020-12-13,14.0,0,bad,,,
2020-12-13,15.0,0,bad,,,
2020-12-13,16.0,0,bad,,,
2020-12-14,7.0,1,bad,,,
2020-12-14,8.0,1,bad,,,
2020-12-14,9.0,1,bad,,,
2020-12-14,10.0,1,bad,,,
2020-12-14,11.0,1,bad,,,
2020-12-14,12.0,1,bad,,,
2020-12-14,13.0,1,bad,,,
2020-12-14,14.0,1,bad,,,
2020-12-14,15.0,1,bad,,,
2020-12-14,16.0,1,bad,,,
2020-12-15,7.0,1,bad,,,
2020-12-15,8.0,1,bad,,,
2020-12-15,9.0,1,bad,,,
2020-12-15,10.0,1,bad,,,
2020-12-15,11.0,1,bad,,,
2020-12-15,12.0,1,bad,,,
2020-12-15,13.0,1,bad,,,
2020-12-15,14.0,1,bad,,,
2020-12-15,15.0,1,bad,,,
2020-12-15,16.0,1,bad,,,
2020-12-16,7.0,1,bad,,,
2020-12-16,8.0,1,bad,,,
2020-12-16,9.0,1,bad,,,
2020-12-16,10.0,1,bad,,,
2020-12-16,11.0,1,bad,,,
2020-12-16,12.0,1,bad,,,
2020-12-16,13.0,1,bad,,,
2020-12-16,14.0,1,bad,,,
2020-12-16,15.0,1,bad,,,
2020-12-16,16.0,1,bad,,,
2020-12-17,7.0,1,bad,,,
2020-12-17,8.0,1,bad,,,
2020-12-17,9.0,1,bad,,,
2020-12-17,10.0,1,bad,,,
2020-12-17,11.0,1,bad,,,
2020-12-17,12.0,1,bad,,,
2020-12-17,13.0,1,bad,,,
2020-12-17,14.0,1,bad,,,
2020-12-17,15.0,1,bad,,,
2020-12-17,16.0,1,bad,,,
2020-12-18,7.0,1,bad,,,
2020-12-18,8.0,1,bad,,,
2020-12-18,9.0,1,bad,,,
2020-12-18,10.0,1,bad,,,
2020-12-18,11.0,1,bad,,,
2020-12-18,12.0,1,bad,,,
2020-12-18,13.0,1,bad,,,
2020-12-18,14.0,1,bad,,,
2020-12-18,15.0,1,bad,,,
2020-12-18,16.0,1,bad,,,
2020-12-19,7.0,0,bad,,,
2020-12-19,8.0,0,bad,,,
2020-12-19,9.0,0,bad,,,
2020-12-19,10.0,0,bad,,,
2020-12-19,11.0,0,bad,,,
2020-12-19,12.0,0,bad,,,
2020-12-19,13.0,0,bad,,,
2020-12-19,14.0,0,bad,,,
2020-12-19,15.0,0,bad,,,
2020-12-19,16.0,0,bad,,,
2020-12-20,8.0,0,bad,,,
2020-12-20,9.0,0,bad,,,
2020-12-20,10.0,0,bad,,,
2020-12-20,11.0,0,bad,,,
2020-12-20,12.0,0,bad,,,
2020-12-20,13.0,0,bad,,,
2020-12-20,14.0,0,bad,,,
2020-12-20,15.0,0,bad,,,
2020-12-20,16.0,0,bad,,,
2020-12-21,8.0,1,bad,,,
2020-12-21,9.0,1,bad,,,
2020-12-21,10.0,1,bad,,,
2020-12-21,11.0,1,bad,,,
2020-12-21,12.0,1,bad,,,
2020-12-21,13.0,1,bad,,,
2020-12-21,14.0,1,bad,,,
2020-12-21,15.0,1,bad,,,
2020-12-22,7.0,1,bad,,,
2020-12-22,8.0,1,bad,,,
2020-12-22,9.0,1,bad,,,
2020-12-22,10.0,1,bad,,,
2020-12-22,11.0,1,bad,,,
2020-12-22,12.0,1,bad,,,
2020-12-22,13.0,1,bad,,,
2020-12-22,14.0,1,bad,,,
2020-12-22,15.0,1,bad,,,
2020-12-23,7.0,1,good,,,
2020-12-23,8.0,1,good,,,
2020-12-23,9.0,1,good,,,
2020-12-23,10.0,1,good,,,
2020-12-23,11.0,1,good,,,
2020-12-23,12.0,1,good,,,
2020-12-23,13.0,1,good,,,
2020-12-23,14.0,1,good,,,
2020-12-23,15.0,1,good,,,
2020-12-23,16.0,1,good,,,
2020-12-24,8.0,1,bad,,,
2020-12-24,9.0,1,bad,,,
2020-12-24,10.0,1,bad,,,
2020-12-24,11.0,1,bad,,,
2020-12-24,12.0,1,bad,,,
2020-12-24,13.0,1,bad,,,
2020-12-24,14.0,1,bad,,,
2020-12-24,15.0,1,bad,,,
2020-12-25,8.0,1,bad,,,
2020-12-25,9.0,1,bad,,,
2020-12-25,10.0,1,bad,,,
2020-12-25,11.0,1,bad,,,
2020-12-25,12.0,1,bad,,,
2020-12-25,13.0,1,bad,,,
2020-12-25,14.0,1,bad,,,
2020-12-25,15.0,1,bad,,,
2020-12-25,16.0,1,bad,,,
2020-12-26,8.0,0,bad,,,
2020-12-26,9.0,0,bad,,,
2020-12-26,10.0,0,bad,,,
2020-12-26,11.0,0,bad,,,
2020-12-26,12.0,0,bad,,,
2020-12-26,13.0,0,bad,,,
2020-12-26,14.0,0,bad,,,
2020-12-26,15.0,0,bad,,,
2020-12-26,16.0,0,bad,,,
2020-12-27,7.0,0,bad,,,
2020-12-27,8.0,0,bad,,,
2020-12-27,9.0,0,bad,,,
2020-12-27,10.0,0,bad,,,
2020-12-27,11.0,0,bad,,,
2020-12-27,12.0,0,bad,,,
2020-12-27,13.0,0,bad,,,
2020-12-27,14.0,0,bad,,,
2020-12-27,15.0,0,bad,,,
2020-12-27,16.0,0,bad,,,
2020-12-28,7.0,1,bad,,,
2020-12-28,8.0,1,bad,,,
2020-12-28,9.0,1,bad,,,
2020-12-28,10.0,1,bad,,,
2020-12-28,11.0,1,bad,,,
2020-12-28,12.0,1,bad,,,
2020-12-28,13.0,1,bad,,,
2020-12-28,14.0,1,bad,,,
2020-12-28,15.0,1,bad,,,
2020-12-28,16.0,1,bad,,,
2020-12-29,7.0,1,bad,,,
2020-12-29,8.0,1,bad,,,
2020-12-29,9.0,1,bad,,,
2020-12-29,10.0,1,bad,,,
2020-12-29,11.0,1,bad,,,
2020-12-29,12.0,1,bad,,,
2020-12-29,13.0,1,bad,,,
2020-12-29,14.0,1,bad,,,
2020-12-29,15.0,1,bad,,,
2020-12-29,16.0,1,bad,,,
2020-12-30,8.0,1,bad,,,
2020-12-30,9.0,1,bad,,,
2020-12-30,10.0,1,bad,,,
2020-12-30,11.0,1,bad,,,
2020-12-30,12.0,1,bad,,,
2020-12-30,13.0,1,bad,,,
2020-12-30,14.0,1,bad,,,
2020-12-30,15.0,1,bad,,,
2020-12-30,16.0,1,bad,,,
2020-12-31,7.0,1,bad,,,
2020-12-31,8.0,1,bad,,,
2020-12-31,9.0,1,bad,,,
2020-12-31,10.0,1,bad,,,
2020-12-31,11.0,1,bad,,,
2020-12-31,12.0,1,bad,,,
2020-12-31,13.0,1,bad,,,
2020-12-31,14.0,1,bad,,,
2020-12-31,15.0,1,bad,,,
2020-12-31,16.0,1,bad,,,
2021-01-01,8.0,1,bad,,,
2021-01-01,9.0,1,bad,,,
2021-01-01,10.0,1,bad,,,
2021-01-01,11.0,1,bad,,,
2021-01-01,12.0,1,bad,,,
2021-01-01,13.0,1,bad,,,
2021-01-01,14.0,1,bad,,,
2021-01-01,15.0,1,bad,,,
2021-01-01,16.0,1,bad,,,
2021-01-02,8.0,0,bad,,,
2021-01-02,9.0,0,bad,,,
2021-01-02,10.0,0,bad,,,
2021-01-02,11.0,0,bad,,,
2021-01-02,12.0,0,bad,,,
2021-01-02,13.0,0,bad,,,
2021-01-02,14.0,0,bad,,,
2021-01-02,15.0,0,bad,,,
2021-01-02,16.0,0,bad,,,
2021-01-03,7.0,0,bad,,,
2021-01-03,8.0,0,bad,,,
2021-01-03,9.0,0,bad,,,
2021-01-03,10.0,0,bad,,,
2021-01-03,11.0,0,bad,,,
2021-01-03,12.0,0,bad,,,
2021-01-03,13.0,0,bad,,,
2021-01-03,14.0,0,bad,,,
2021-01-03,15.0,0,bad,,,
2021-01-03,16.0,0,bad,,,
2021-01-04,8.0,1,bad,,,
2021-01-04,9.0,1,bad,,,
2021-01-04,10.0,1,bad,,,
2021-01-04,11.0,1,bad,,,
2021-01-04,12.0,1,bad,,,
2021-01-04,13.0,1,bad,,,
2021-01-04,14.0,1,bad,,,
2021-01-04,15.0,1,bad,,,
2021-01-04,16.0,1,bad,,,
2021-01-05,7.0,1,bad,,,
2021-01-05,8.0,1,bad,,,
2021-01-05,9.0,1,bad,,,
2021-01-05,10.0,1,bad,,,
2021-01-05,11.0,1,bad,,,
2021-01-05,12.0,1,bad,,,
2021-01-05,13.0,1,bad,,,
2021-01-05,14.0,1,bad,,,
2021-01-05,15.0,1,bad,,,
2021-01-05,16.0,1,bad,,,
2021-01-06,7.0,1,bad,,,
2021-01-06,8.0,1,bad,,,
2021-01-06,9.0,1,bad,,,
2021-01-06,10.0,1,bad,,,
2021-01-06,11.0,1,bad,,,
2021-01-06,12.0,1,bad,,,
2021-01-06,13.0,1,bad,,,
2021-01-06,14.0,1,bad,,,
2021-01-06,15.0,1,bad,,,
2021-01-06,16.0,1,bad,,,
2021-01-07,8.0,1,bad,,,
2021-01-07,9.0,1,bad,,,
2021-01-07,10.0,1,bad,,,
2021-01-07,11.0,1,bad,,,
2021-01-07,12.0,1,bad,,,
2021-01-07,13.0,1,bad,,,
2021-01-07,14.0,1,bad,,,
2021-01-07,15.0,1,bad,,,
2021-01-07,16.0,1,bad,,,
2021-01-08,8.0,1,bad,,,
2021-01-08,9.0,1,bad,,,
2021-01-08,10.0,1,bad,,,
2021-01-08,11.0,1,bad,,,
2021-01-08,12.0,1,bad,,,
2021-01-08,13.0,1,bad,,,
2021-01-08,14.0,1,bad,,,
2021-01-08,15.0,1,bad,,,
2021-01-08,16.0,1,bad,,,
2021-01-09,7.0,0,bad,,,
2021-01-09,8.0,0,bad,,,
2021-01-09,9.0,0,bad,,,
2021-01-09,10.0,0,bad,,,
2021-01-09,11.0,0,bad,,,
2021-01-09,12.0,0,bad,,,
2021-01-09,13.0,0,bad,,,
2021-01-09,14.0,0,bad,,,
2021-01-09,15.0,0,bad,,,
2021-01-09,16.0,0,bad,,,
2021-01-10,7.0,0,bad,,,
2021-01-10,8.0,0,bad,,,
2021-01-10,9.0,0,bad,,,
2021-01-10,10.0,0,bad,,,
2021-01-10,11.0,0,bad,,,
2021-01-10,12.0,0,bad,,,
2021-01-10,13.0,0,bad,,,
2021-01-10,14.0,0,bad,,,
2021-01-10,15.0,0,bad,,,
2021-01-10,16.0,0,bad,,,
2021-01-11,7.0,1,bad,,,
2021-01-11,8.0,1,bad,,,
2021-01-11,9.0,1,bad,,,
2021-01-11,10.0,1,bad,,,
2021-01-11,11.0,1,bad,,,
2021-01-11,12.0,1,bad,,,
2021-01-11,13.0,1,bad,,,
2021-01-11,14.0,1,bad,,,
2021-01-11,15.0,1,bad,,,
2021-01-11,16.0,1,bad,,,
2021-01-12,7.0,1,bad,,,
2021-01-12,8.0,1,bad,,,
2021-01-12,9.0,1,bad,,,
2021-01-12,10.0,1,bad,,,
2021-01-12,11.0,1,bad,,,
2021-01-12,12.0,1,bad,,,
2021-01-12,13.0,1,bad,,,
2021-01-12,14.0,1,bad,,,
2021-01-12,15.0,1,bad,,,
2021-01-12,16.0,1,bad,,,
2021-01-13,7.0,1,bad,,,
2021-01-13,8.0,1,bad,,,
2021-01-13,9.0,1,bad,,,
2021-01-13,10.0,1,bad,,,
2021-01-13,11.0,1,bad,,,
2021-01-13,12.0,1,bad,,,
2021-01-13,13.0,1,bad,,,
2021-01-13,14.0,1,bad,,,
2021-01-13,15.0,1,bad,,,
2021-01-13,16.0,1,bad,,,
2021-01-14,7.0,1,bad,,,
2021-01-14,8.0,1,bad,,,
2021-01-14,9.0,1,bad,,,
2021-01-14,10.0,1,bad,,,
2021-01-14,11.0,1,bad,,,
2021-01-14,12.0,1,bad,,,
2021-01-14,13.0,1,bad,,,
2021-01-14,14.0,1,bad,,,
2021-01-14,15.0,1,bad,,,
2021-01-14,16.0,1,bad,,,
2021-01-15,7.0,1,bad,,,
2021-01-15,8.0,1,bad,,,
2021-01-15,9.0,1,bad,,,
2021-01-15,10.0,1,bad,,,
2021-01-15,11.0,1,bad,,,
2021-01-15,12.0,1,bad,,,
2021-01-15,13.0,1,bad,,,
2021-01-15,14.0,1,bad,,,
2021-01-15,15.0,1,bad,,,
2021-01-15,16.0,1,bad,,,
2021-01-16,7.0,0,bad,,,
2021-01-16,8.0,0,bad,,,
2021-01-16,9.0,0,bad,,,
2021-01-16,10.0,0,bad,,,
2021-01-16,11.0,0,bad,,,
2021-01-16,12.0,0,bad,,,
2021-01-16,13.0,0,bad,,,
2021-01-16,14.0,0,bad,,,
2021-01-16,15.0,0,bad,,,
2021-01-16,16.0,0,bad,,,
2021-01-17,7.0,0,bad,,,
2021-01-17,8.0,0,bad,,,
2021-01-17,9.0,0,bad,,,
2021-01-17,10.0,0,bad,,,
2021-01-17,11.0,0,bad,,,
2021-01-17,12.0,0,bad,,,
2021-01-17,13.0,0,bad,,,
2021-01-17,14.0,0,bad,,,
2021-01-17,15.0,0,bad,,,
2021-01-17,16.0,0,bad,,,
2021-01-18,7.0,1,bad,,,
2021-01-18,8.0,1,bad,,,
2021-01-18,9.0,1,bad,,,
2021-01-18,10.0,1,bad,,,
2021-01-18,11.0,1,bad,,,
2021-01-18,12.0,1,bad,,,
2021-01-18,13.0,1,bad,,,
2021-01-18,14.0,1,bad,,,
2021-01-18,15.0,1,bad,,,
2021-01-18,16.0,1,bad,,,
2021-01-19,7.0,1,bad,,,
2021-01-19,8.0,1,bad,,,
2021-01-19,9.0,1,bad,,,
2021-01-19,10.0,1,bad,,,
2021-01-19,11.0,1,bad,,,
2021-01-19,12.0,1,bad,,,
2021-01-19,13.0,1,bad,,,
2021-01-19,14.0,1,bad,,,
2021-01-19,15.0,1,bad,,,
2021-01-19,16.0,1,bad,,,
2021-01-20,7.0,1,bad,,,
2021-01-20,8.0,1,bad,,,
2021-01-20,9.0,1,bad,,,
2021-01-20,10.0,1,bad,,,
2021-01-20,11.0,1,bad,,,
2021-01-20,12.0,1,bad,,,
2021-01-20,13.0,1,bad,,,
2021-01-20,14.0,1,bad,,,
2021-01-20,15.0,1,bad,,,
2021-01-20,16.0,1,bad,,,
2021-01-21,7.0,1,bad,,,
2021-01-21,8.0,1,bad,,,
2021-01-21,9.0,1,bad,,,
2021-01-21,10.0,1,bad,,,
2021-01-21,11.0,1,bad,,,
2021-01-21,12.0,1,bad,,,
2021-01-21,13.0,1,bad,,,
2021-01-21,14.0,1,bad,,,
2021-01-21,15.0,1,bad,,,
2021-01-21,16.0,1,bad,,,
2021-01-22,8.0,1,bad,,,
2021-01-22,9.0,1,bad,,,
2021-01-22,10.0,1,bad,,,
2021-01-22,11.0,1,bad,,,
2021-01-22,12.0,1,bad,,,
2021-01-22,13.0,1,bad,,,
2021-01-22,14.0,1,bad,,,
2021-01-22,15.0,1,bad,,,
2021-01-22,16.0,1,bad,,,
2021-01-23,8.0,0,bad,,,
2021-01-23,9.0,0,bad,,,
2021-01-23,10.0,0,bad,,,
2021-01-23,11.0,0,bad,,,
2021-01-23,12.0,0,bad,,,
2021-01-23,13.0,0,bad,,,
2021-01-23,14.0,0,bad,,,
2021-01-23,15.0,0,bad,,,
2021-01-23,16.0,0,bad,,,
2021-01-24,7.0,0,bad,,,
2021-01-24,8.0,0,bad,,,
2021-01-24,9.0,0,bad,,,
2021-01-24,10.0,0,bad,,,
2021-01-24,11.0,0,bad,,,
2021-01-24,12.0,0,bad,,,
2021-01-24,13.0,0,bad,,,
2021-01-24,14.0,0,bad,,,
2021-01-24,15.0,0,bad,,,
2021-01-24,16.0,0,bad,,,
2021-01-25,7.0,1,bad,,,
2021-01-25,8.0,1,bad,,,
2021-01-25,9.0,1,bad,,,
2021-01-25,10.0,1,bad,,,
2021-01-25,11.0,1,bad,,,
2021-01-25,12.0,1,bad,,,
2021-01-25,13.0,1,bad,,,
2021-01-25,14.0,1,bad,,,
2021-01-25,15.0,1,bad,,,
2021-01-25,16.0,1,bad,,,
2021-01-26,7.0,1,bad,,,
2021-01-26,8.0,1,bad,,,
2021-01-26,9.0,1,bad,,,
2021-01-26,10.0,1,bad,,,
2021-01-26,11.0,1,bad,,,
2021-01-26,12.0,1,bad,,,
2021-01-26,13.0,1,bad,,,
2021-01-26,14.0,1,bad,,,
2021-01-26,15.0,1,bad,,,
2021-01-26,16.0,1,bad,,,
2021-01-26,17.0,1,bad,,,
2021-01-27,7.0,1,bad,,,
2021-01-27,8.0,1,bad,,,
2021-01-27,9.0,1,bad,,,
2021-01-27,10.0,1,bad,,,
2021-01-27,11.0,1,bad,,,
2021-01-27,12.0,1,bad,,,
2021-01-27,13.0,1,bad,,,
2021-01-27,14.0,1,bad,,,
2021-01-27,15.0,1,bad,,,
2021-01-27,16.0,1,bad,,,
2021-01-27,17.0,1,bad,,,
2021-01-28,7.0,1,bad,,,
2021-01-28,8.0,1,bad,,,
2021-01-28,9.0,1,bad,,,
2021-01-28,10.0,1,bad,,,
2021-01-28,11.0,1,bad,,,
2021-01-28,12.0,1,bad,,,
2021-01-28,13.0,1,bad,,,
2021-01-28,14.0,1,bad,,,
2021-01-28,15.0,1,bad,,,
2021-01-28,16.0,1,bad,,,
2021-01-29,7.0,1,bad,,,
2021-01-29,8.0,1,bad,,,
2021-01-29,9.0,1,bad,,,
2021-01-29,10.0,1,bad,,,
2021-01-29,11.0,1,bad,,,
2021-01-29,12.0,1,bad,,,
2021-01-29,13.0,1,bad,,,
2021-01-29,14.0,1,bad,,,
2021-01-29,15.0,1,bad,,,
2021-01-29,16.0,1,bad,,,
2021-01-30,7.0,0,bad,,,
2021-01-30,8.0,0,bad,,,
2021-01-30,9.0,0,bad,,,
2021-01-30,10.0,0,bad,,,
2021-01-30,11.0,0,bad,,,
2021-01-30,12.0,0,bad,,,
2021-01-30,13.0,0,bad,,,
2021-01-30,14.0,0,bad,,,
2021-01-30,15.0,0,bad,,,
2021-01-30,16.0,0,bad,,,
2021-01-30,17.0,0,bad,,,
2021-01-31,8.0,0,bad,,,
2021-01-31,9.0,0,bad,,,
2021-01-31,10.0,0,bad,,,
2021-01-31,11.0,0,bad,,,
2021-01-31,12.0,0,bad,,,
2021-01-31,13.0,0,bad,,,
2021-01-31,14.0,0,bad,,,
2021-01-31,15.0,0,bad,,,
2021-01-31,16.0,0,bad,,,
2021-02-01,7.0,1,bad,,,
2021-02-01,8.0,1,bad,,,
2021-02-01,9.0,1,bad,,,
2021-02-01,10.0,1,bad,,,
2021-02-01,11.0,1,bad,,,
2021-02-01,12.0,1,bad,,,
2021-02-01,13.0,1,bad,,,
2021-02-01,14.0,1,bad,,,
2021-02-01,15.0,1,bad,,,
2021-02-01,16.0,1,bad,,,
2021-02-01,17.0,1,bad,,,
2021-02-02,7.0,1,bad,,,
2021-02-02,8.0,1,bad,,,
2021-02-02,9.0,1,bad,,,
2021-02-02,10.0,1,bad,,,
2021-02-02,11.0,1,bad,,,
2021-02-02,12.0,1,bad,,,
2021-02-02,13.0,1,bad,,,
2021-02-02,14.0,1,bad,,,
2021-02-02,15.0,1,bad,,,
2021-02-02,16.0,1,bad,,,
2021-02-02,17.0,1,bad,,,
2021-02-03,7.0,1,good,,,
2021-02-03,8.0,1,good,,,
2021-02-03,9.0,1,good,,,
2021-02-03,10.0,1,good,,,
2021-02-03,11.0,1,good,,,
2021-02-03,12.0,1,good,,,
2021-02-03,13.0,1,good,,,
2021-02-03,14.0,1,good,,,
2021-02-03,15.0,1,good,,,
2021-02-03,16.0,1,good,,,
2021-02-04,7.0,1,good,,,
2021-02-04,8.0,1,good,,,
2021-02-04,9.0,1,good,,,
2021-02-04,10.0,1,good,,,
2021-02-04,11.0,1,good,,,
2021-02-04,12.0,1,good,,,
2021-02-04,13.0,1,good,,,
2021-02-04,14.0,1,good,,,
2021-02-04,15.0,1,good,,,
2021-02-04,16.0,1,good,,,
2021-02-04,17.0,1,good,,,
2021-02-05,7.0,1,good,,,
2021-02-05,8.0,1,good,,,
2021-02-05,9.0,1,good,,,
2021-02-05,10.0,1,good,,,
2021-02-05,11.0,1,good,,,
2021-02-05,12.0,1,good,,,
2021-02-05,13.0,1,good,,,
2021-02-05,14.0,1,good,,,
2021-02-05,15.0,1,good,,,
2021-02-05,16.0,1,good,,,
2021-02-05,17.0,1,good,,,
2021-02-06,7.0,0,good,,,
2021-02-06,8.0,0,good,,,
2021-02-06,9.0,0,good,,,
2021-02-06,10.0,0,good,,,
2021-02-06,11.0,0,good,,,
2021-02-06,12.0,0,good,,,
2021-02-06,13.0,0,good,,,
2021-02-06,14.0,0,good,,,
2021-02-06,15.0,0,good,,,
2021-02-06,16.0,0,good,,,
