date,time,workday,weather,1016-140,1034-216-1,1038-276,1025-116,9000000619,1947-211,1946-230-1,1935-230,1035-136,9000001783,1014-150,1001-156,1021-156,0174-1,0855-1,1010-1
2020-10-12,23.0,1.0,good,,,,,,,,,,,,,,522.0,408.0,286.0
2020-10-12,0.0,1.0,good,,77.0,,,,,,,,,,,,,,
2020-10-12,1.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-12,2.0,1.0,good,,,,,,,,15.0,,,,,,,,
2020-10-12,3.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-12,4.0,1.0,good,,,,,,,,,,,,114.0,99.0,,,
2020-10-12,5.0,1.0,good,,,,,,,,,,,,,,218.0,234.0,145.0
2020-10-13,6.0,1.0,bad,,37.0,,,,,,,,,,,,,,
2020-10-13,7.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,8.0,1.0,bad,,,,,,,,9.0,,,,,,,,
2020-10-13,9.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,10.0,1.0,bad,,,,,,,,,,,,45.0,49.0,,,
2020-10-13,11.0,1.0,bad,,,,,,,,,,,,,,100.0,127.0,68.0
2020-10-13,12.0,1.0,bad,,18.0,,,,,,,,,,,,,,
2020-10-13,13.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,14.0,1.0,bad,,,,,,,,5.0,,,,,,,,
2020-10-13,15.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,16.0,1.0,bad,,,,,,,,,,,,31.0,31.0,,,
2020-10-13,17.0,1.0,bad,,,,,,,,,,,,,,81.0,97.0,65.0
2020-10-13,18.0,1.0,bad,,8.0,,,,,,,,,,,,,,
2020-10-13,19.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,20.0,1.0,bad,,,,,,,,3.0,,,,,,,,
2020-10-13,21.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,22.0,1.0,bad,,,,,,,,,,,,15.0,19.0,,,
2020-10-13,23.0,1.0,bad,,,,,,,,,,,,,,49.0,55.0,26.0
2020-10-13,0.0,1.0,bad,,9.0,,,,,,,,,,,,,,
2020-10-13,1.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,2.0,1.0,bad,,,,,,,,12.0,,,,,,,,
2020-10-13,3.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,4.0,1.0,bad,,,,,,,,,,,,24.0,25.0,,,
2020-10-13,5.0,1.0,bad,,,,,,,,,,,,,,76.0,117.0,65.0
2020-10-13,6.0,1.0,bad,,24.0,,,,,,,,,,,,,,
2020-10-13,7.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,8.0,1.0,bad,,,,,,,,25.0,,,,,,,,
2020-10-13,9.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,10.0,1.0,bad,,,,,,,,,,,,71.0,76.0,,,
2020-10-13,11.0,1.0,bad,,,,,,,,,,,,,,210.0,286.0,162.0
2020-10-13,12.0,1.0,bad,,146.0,,,,,,,,,,,,,,
2020-10-13,13.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,14.0,1.0,bad,,,,,,,,86.0,,,,,,,,
2020-10-13,15.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,16.0,1.0,bad,,,,,,,,,,,,379.0,402.0,,,
2020-10-13,17.0,1.0,bad,,,,,,,,,,,,,,1070.0,1417.0,931.0
2020-10-13,18.0,1.0,bad,,370.0,,,,,,,,,,,,,,
2020-10-13,19.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,20.0,1.0,bad,,,,,,,,180.0,,,,,,,,
2020-10-13,21.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,22.0,1.0,bad,,,,,,,,,,,,907.0,1295.0,,,
2020-10-13,23.0,1.0,bad,,,,,,,,,,,,,,2870.0,3349.0,2222.0
2020-10-13,0.0,1.0,bad,,559.0,,,250.3863987635243,,,,,,,,,,,
2020-10-13,1.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,2.0,1.0,bad,,,,,,,,395.0,,,,,,,,
2020-10-13,3.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,4.0,1.0,bad,,,,,,,,,,,,1031.0,1519.0,,,
2020-10-13,5.0,1.0,bad,,,,,,,,,,,,,,3427.0,3573.0,2244.0
2020-10-13,6.0,1.0,bad,,516.0,,,144.15445119771172,,,,,,,,,,,
2020-10-13,7.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,8.0,1.0,bad,,,,,,,,353.0,,,,,,,,
2020-10-13,9.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,10.0,1.0,bad,,,,,,,,,,,,928.0,1339.0,,,
2020-10-13,11.0,1.0,bad,,,,,,,,,,,,,,2690.0,2627.0,2116.0
2020-10-13,12.0,1.0,bad,,447.0,,,132.5706113693243,,,,,,,,,,,
2020-10-13,13.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,14.0,1.0,bad,,,,,,,,178.0,,,,,,,,
2020-10-13,15.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,16.0,1.0,bad,,,,,,,,,,,,802.0,1063.0,,,
2020-10-13,17.0,1.0,bad,,,,,,,,,,,,,,2194.0,2111.0,1666.0
2020-10-13,18.0,1.0,bad,,522.0,,,142.2924901185771,,,,,,,,,,,
2020-10-13,19.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,20.0,1.0,bad,,,,,,,,151.0,,,,,,,,
2020-10-13,21.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,22.0,1.0,bad,,,,,,,,,,,,730.0,976.0,,,
2020-10-13,23.0,1.0,bad,,,,,,,,,,,,,,2090.0,2045.0,1571.0
2020-10-13,0.0,1.0,bad,,585.0,,,167.92249730893445,,,,,,,,,,,
2020-10-13,1.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,2.0,1.0,bad,,,,,,,,184.0,,,,,,,,
2020-10-13,3.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,4.0,1.0,bad,,,,,,,,,,,,756.0,1051.0,,,
2020-10-13,5.0,1.0,bad,,,,,,,,,,,,,,2168.0,2274.0,1744.0
2020-10-13,6.0,1.0,bad,,584.0,,,161.059413027917,,,,,,,,,,,
2020-10-13,7.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,8.0,1.0,bad,,,,,,,,211.0,,,,,,,,
2020-10-13,9.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,10.0,1.0,bad,,,,,,,,,,,,797.0,1038.0,,,
2020-10-13,11.0,1.0,bad,,,,,,,,,,,,,,2353.0,2384.0,1780.0
2020-10-13,12.0,1.0,bad,,664.0,,,150.7177033492826,,,,,,,,,,,
2020-10-13,13.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,14.0,1.0,bad,,,,,,,,238.0,,,,,,,,
2020-10-13,15.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,16.0,1.0,bad,,,,,,,,,,,,781.0,1037.0,,,
2020-10-13,17.0,1.0,bad,,,,,,,,,,,,,,2595.0,2676.0,1972.0
2020-10-13,18.0,1.0,bad,,772.0,,,283.7559972583964,,,,,,,,,,,
2020-10-13,19.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,20.0,1.0,bad,,,,,,,,365.0,,,,,,,,
2020-10-13,21.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,22.0,1.0,bad,,,,,,,,,,,,828.0,982.0,,,
2020-10-13,23.0,1.0,bad,,,,,,,,,,,,,,2764.0,2802.0,2003.0
2020-10-13,0.0,1.0,bad,,818.0,,,389.58720714020086,,,,,,,,,,,
2020-10-13,1.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,2.0,1.0,bad,,,,,,,,342.0,,,,,,,,
2020-10-13,3.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,4.0,1.0,bad,,,,,,,,,,,,847.0,949.0,,,
2020-10-13,5.0,1.0,bad,,,,,,,,,,,,,,2564.0,3187.0,1988.0
2020-10-13,6.0,1.0,bad,,796.0,,,308.0583269378361,,,,,,,,,,,
2020-10-13,7.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,8.0,1.0,bad,,,,,,,,287.0,,,,,,,,
2020-10-13,9.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,10.0,1.0,bad,,,,,,,,,,,,916.0,965.0,,,
2020-10-13,11.0,1.0,bad,,,,,,,,,,,,,,2543.0,3086.0,2111.0
2020-10-13,12.0,1.0,bad,,778.0,,,211.434511434511,,,,,,,,,,,
2020-10-13,13.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,14.0,1.0,bad,,,,,,,,236.0,,,,,,,,
2020-10-13,15.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,16.0,1.0,bad,,,,,,,,,,,,904.0,929.0,,,
2020-10-13,17.0,1.0,bad,,,,,,,,,,,,,,2373.0,2512.0,1891.0
2020-10-13,18.0,1.0,bad,,716.0,,,164.88549618320567,,,,,,,,,,,
2020-10-13,19.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,20.0,1.0,bad,,,,,,,,177.0,,,,,,,,
2020-10-13,21.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,22.0,1.0,bad,,,,,,,,,,,,810.0,822.0,,,
2020-10-13,23.0,1.0,bad,,,,,,,,,,,,,,2166.0,2053.0,1562.0
2020-10-13,0.0,1.0,bad,,558.0,,,,,,,,,,,,,,
2020-10-13,1.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,2.0,1.0,bad,,,,,,,,124.0,,,,,,,,
2020-10-13,3.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,4.0,1.0,bad,,,,,,,,,,,,765.0,728.0,,,
2020-10-13,5.0,1.0,bad,,,,,,,,,,,,,,1664.0,1641.0,1273.0
2020-10-13,6.0,1.0,bad,,408.0,,,,,,,,,,,,,,
2020-10-13,7.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,8.0,1.0,bad,,,,,,,,73.0,,,,,,,,
2020-10-13,9.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,10.0,1.0,bad,,,,,,,,,,,,493.0,451.0,,,
2020-10-13,11.0,1.0,bad,,,,,,,,,,,,,,1146.0,1122.0,857.0
2020-10-13,12.0,1.0,bad,,242.0,,,,,,,,,,,,,,
2020-10-13,13.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,14.0,1.0,bad,,,,,,,,73.0,,,,,,,,
2020-10-13,15.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,16.0,1.0,bad,,,,,,,,,,,,352.0,274.0,,,
2020-10-13,17.0,1.0,bad,,,,,,,,,,,,,,767.0,713.0,532.0
2020-10-13,18.0,1.0,bad,,207.0,,,,,,,,,,,,,,
2020-10-13,19.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,20.0,1.0,bad,,,,,,,,36.0,,,,,,,,
2020-10-13,21.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,22.0,1.0,bad,,,,,,,,,,,,222.0,206.0,,,
2020-10-13,23.0,1.0,bad,,,,,,,,,,,,,,508.0,432.0,298.0
2020-10-13,0.0,1.0,bad,,90.0,,,,,,,,,,,,,,
2020-10-13,1.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,2.0,1.0,bad,,,,,,,,18.0,,,,,,,,
2020-10-13,3.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-13,4.0,1.0,bad,,,,,,,,,,,,119.0,92.0,,,
2020-10-13,5.0,1.0,bad,,,,,,,,,,,,,,254.0,231.0,165.0
2020-10-14,6.0,1.0,good,,29.0,,,,,,,,,,,,,,
2020-10-14,7.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,8.0,1.0,good,,,,,,,,5.0,,,,,,,,
2020-10-14,9.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,10.0,1.0,good,,,,,,,,,,,,54.0,54.0,,,
2020-10-14,11.0,1.0,good,,,,,,,,,,,,,,106.0,104.0,64.0
2020-10-14,12.0,1.0,good,,14.0,,,,,,,,,,,,,,
2020-10-14,13.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,14.0,1.0,good,,,,,,,,5.0,,,,,,,,
2020-10-14,15.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,16.0,1.0,good,,,,,,,,,,,,26.0,23.0,,,
2020-10-14,17.0,1.0,good,,,,,,,,,,,,,,80.0,84.0,53.0
2020-10-14,18.0,1.0,good,,18.0,,,,,,,,,,,,,,
2020-10-14,19.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,20.0,1.0,good,,,,,,,,3.0,,,,,,,,
2020-10-14,21.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,22.0,1.0,good,,,,,,,,,,,,16.0,17.0,,,
2020-10-14,23.0,1.0,good,,,,,,,,,,,,,,60.0,60.0,37.0
2020-10-14,0.0,1.0,good,,8.0,,,,,,,,,,,,,,
2020-10-14,1.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,2.0,1.0,good,,,,,,,,8.0,,,,,,,,
2020-10-14,3.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,4.0,1.0,good,,,,,,,,,,,,28.0,32.0,,,
2020-10-14,5.0,1.0,good,,,,,,,,,,,,,,69.0,104.0,43.0
2020-10-14,6.0,1.0,good,,29.0,,,,,,,,,,,,,,
2020-10-14,7.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,8.0,1.0,good,,,,,,,,22.0,,,,,,,,
2020-10-14,9.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,10.0,1.0,good,,,,,,,,,,,,65.0,66.0,,,
2020-10-14,11.0,1.0,good,,,,,,,,,,,,,,210.0,294.0,159.0
2020-10-14,12.0,1.0,good,,150.0,,,,,,,,,,,,,,
2020-10-14,13.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,14.0,1.0,good,,,,,,,,86.0,,,,,,,,
2020-10-14,15.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,16.0,1.0,good,,,,,,,,,,,,354.0,393.0,,,
2020-10-14,17.0,1.0,good,,,,,,,,,,,,,,1025.0,1397.0,932.0
2020-10-14,18.0,1.0,good,,372.0,,,,,,,,,,,,,,
2020-10-14,19.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,20.0,1.0,good,,,,,,,,183.0,,,,,,,,
2020-10-14,21.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,22.0,1.0,good,,,,,,,,,,,,886.0,1238.0,,,
2020-10-14,23.0,1.0,good,,,,,,,,,,,,,,3034.0,3287.0,2239.0
2020-10-14,0.0,1.0,good,,569.0,,,183.6241610738257,,,,,,,,,,,
2020-10-14,1.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,2.0,1.0,good,,,,,,,,376.0,,,,,,,,
2020-10-14,3.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,4.0,1.0,good,,,,,,,,,,,,1038.0,1615.0,,,
2020-10-14,5.0,1.0,good,,,,,,,,,,,,,,3695.0,3576.0,2591.0
2020-10-14,6.0,1.0,good,,508.0,,,168.835098335855,,,,,,,,,,,
2020-10-14,7.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,8.0,1.0,good,,,,,,,,334.0,,,,,,,,
2020-10-14,9.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,10.0,1.0,good,,,,,,,,,,,,920.0,1254.0,,,
2020-10-14,11.0,1.0,good,,,,,,,,,,,,,,2939.0,2745.0,2056.0
2020-10-14,12.0,1.0,good,,432.0,,,107.1074380165288,,,,,,,,,,,
2020-10-14,13.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,14.0,1.0,good,,,,,,,,214.0,,,,,,,,
2020-10-14,15.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,16.0,1.0,good,,,,,,,,,,,,781.0,1079.0,,,
2020-10-14,17.0,1.0,good,,,,,,,,,,,,,,2288.0,2242.0,1701.0
2020-10-14,18.0,1.0,good,,503.0,,,113.58024691358021,,,,,,,,,,,
2020-10-14,19.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,20.0,1.0,good,,,,,,,,195.0,,,,,,,,
2020-10-14,21.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,22.0,1.0,good,,,,,,,,,,,,763.0,1049.0,,,
2020-10-14,23.0,1.0,good,,,,,,,,,,,,,,2157.0,2175.0,1625.0
2020-10-14,0.0,1.0,good,,573.0,,,101.4724442574674,,,,,,,,,,,
2020-10-14,1.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,2.0,1.0,good,,,,,,,,239.0,,,,,,,,
2020-10-14,3.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,4.0,1.0,good,,,,,,,,,,,,751.0,1018.0,,,
2020-10-14,5.0,1.0,good,,,,,,,,,,,,,,2242.0,2313.0,1744.0
2020-10-14,6.0,1.0,good,,635.0,,,146.61921708185048,,,,,,,,,,,
2020-10-14,7.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,8.0,1.0,good,,,,,,,,241.0,,,,,,,,
2020-10-14,9.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,10.0,1.0,good,,,,,,,,,,,,796.0,1024.0,,,
2020-10-14,11.0,1.0,good,,,,,,,,,,,,,,2414.0,2487.0,1789.0
2020-10-14,12.0,1.0,good,,683.0,,,179.5053003533569,,,,,,,,,,,
2020-10-14,13.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,14.0,1.0,good,,,,,,,,267.0,,,,,,,,
2020-10-14,15.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,16.0,1.0,good,,,,,,,,,,,,836.0,974.0,,,
2020-10-14,17.0,1.0,good,,,,,,,,,,,,,,2472.0,2695.0,1934.0
2020-10-14,18.0,1.0,good,,741.0,,,178.1761496492595,,,,,,,,,,,
2020-10-14,19.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,20.0,1.0,good,,,,,,,,341.0,,,,,,,,
2020-10-14,21.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,22.0,1.0,good,,,,,,,,,,,,825.0,966.0,,,
2020-10-14,23.0,1.0,good,,,,,,,,,,,,,,2816.0,2847.0,1997.0
2020-10-14,0.0,1.0,good,,843.0,,,310.3208349439504,,,,,,,,,,,
2020-10-14,1.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,2.0,1.0,good,,,,,,,,340.0,,,,,,,,
2020-10-14,3.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,4.0,1.0,good,,,,,,,,,,,,921.0,950.0,,,
2020-10-14,5.0,1.0,good,,,,,,,,,,,,,,2257.0,3391.0,2239.0
2020-10-14,6.0,1.0,good,,756.0,,,439.69465648854987,,,,,,,,,,,
2020-10-14,7.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,8.0,1.0,good,,,,,,,,348.0,,,,,,,,
2020-10-14,9.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,10.0,1.0,good,,,,,,,,,,,,887.0,1044.0,,,
2020-10-14,11.0,1.0,good,,,,,,,,,,,,,,2242.0,3364.0,2273.0
2020-10-14,12.0,1.0,good,,814.0,,,232.7819548872179,,,,,,,,,,,
2020-10-14,13.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,14.0,1.0,good,,,,,,,,249.0,,,,,,,,
2020-10-14,15.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,16.0,1.0,good,,,,,,,,,,,,917.0,925.0,,,
2020-10-14,17.0,1.0,good,,,,,,,,,,,,,,2580.0,2702.0,1971.0
2020-10-14,18.0,1.0,good,,671.0,,,166.03773584905667,,,,,,,,,,,
2020-10-14,19.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,20.0,1.0,good,,,,,,,,203.0,,,,,,,,
2020-10-14,21.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,22.0,1.0,good,,,,,,,,,,,,904.0,896.0,,,
2020-10-14,23.0,1.0,good,,,,,,,,,,,,,,2160.0,2182.0,1673.0
2020-10-14,0.0,1.0,good,,614.0,,,,,,,,,,,,,,
2020-10-14,1.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,2.0,1.0,good,,,,,,,,114.0,,,,,,,,
2020-10-14,3.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,4.0,1.0,good,,,,,,,,,,,,732.0,731.0,,,
2020-10-14,5.0,1.0,good,,,,,,,,,,,,,,1719.0,1647.0,1241.0
2020-10-14,6.0,1.0,good,,404.0,,,,,,,,,,,,,,
2020-10-14,7.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,8.0,1.0,good,,,,,,,,90.0,,,,,,,,
2020-10-14,9.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,10.0,1.0,good,,,,,,,,,,,,532.0,471.0,,,
2020-10-14,11.0,1.0,good,,,,,,,,,,,,,,1198.0,1180.0,835.0
2020-10-14,12.0,1.0,good,,261.0,,,,,,,,,,,,,,
2020-10-14,13.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,14.0,1.0,good,,,,,,,,64.0,,,,,,,,
2020-10-14,15.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,16.0,1.0,good,,,,,,,,,,,,322.0,270.0,,,
2020-10-14,17.0,1.0,good,,,,,,,,,,,,,,780.0,733.0,545.0
2020-10-14,18.0,1.0,good,,206.0,,,,,,,,,,,,,,
2020-10-14,19.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,20.0,1.0,good,,,,,,,,34.0,,,,,,,,
2020-10-14,21.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,22.0,1.0,good,,,,,,,,,,,,263.0,215.0,,,
2020-10-14,23.0,1.0,good,,,,,,,,,,,,,,499.0,445.0,281.0
2020-10-14,0.0,1.0,good,,74.0,,,,,,,,,,,,,,
2020-10-14,1.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,2.0,1.0,good,,,,,,,,18.0,,,,,,,,
2020-10-14,3.0,1.0,good,,,,,,,,,,,,,,,,
2020-10-14,4.0,1.0,good,,,,,,,,,,,,121.0,97.0,,,
2020-10-14,5.0,1.0,good,,,,,,,,,,,,,,246.0,249.0,178.0
2020-10-15,6.0,1.0,bad,,37.0,,,,,,,,,,,,,,
2020-10-15,7.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-15,8.0,1.0,bad,,,,,,,,6.0,,,,,,,,
2020-10-15,9.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-15,10.0,1.0,bad,,,,,,,,,,,,54.0,52.0,,,
2020-10-15,11.0,1.0,bad,,,,,,,,,,,,,,123.0,139.0,90.0
2020-10-15,12.0,1.0,bad,,13.0,,,,,,,,,,,,,,
2020-10-15,13.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-15,14.0,1.0,bad,,,,,,,,3.0,,,,,,,,
2020-10-15,15.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-15,16.0,1.0,bad,,,,,,,,,,,,31.0,34.0,,,
2020-10-15,17.0,1.0,bad,,,,,,,,,,,,,,89.0,106.0,58.0
2020-10-15,18.0,1.0,bad,,10.0,,,,,,,,,,,,,,
2020-10-15,19.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-15,20.0,1.0,bad,,,,,,,,6.0,,,,,,,,
2020-10-15,21.0,1.0,bad,,,,,,,,,,,,,,,,
2020-10-15,22.0,1.0,bad,,,,,,,,,,,,17.0,30.0,,,
2020-10-15,23.0,1.0,bad,,,,,,,,,,,,,,55.0,69.0,38.0
2019-10-01,0.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,1.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,2.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,3.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,4.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,5.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,6.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,7.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,8.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,9.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,10.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,11.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,12.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,13.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,14.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,15.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,16.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,17.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,18.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,19.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,20.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,21.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,22.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-01,23.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,0.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,1.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,2.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,3.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,4.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,5.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,6.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,7.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,8.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,9.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,10.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,11.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,12.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,13.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,14.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,15.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,16.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,17.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,18.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,19.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,20.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,21.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,22.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-02,23.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-03,0.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-03,1.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-03,2.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-03,3.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-03,4.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-03,5.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-03,6.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-03,7.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-03,8.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-03,9.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-03,10.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-03,11.0,1.0,good,,,,,,,,,,,,,,,,
2019-10-03,12.0,1.0,good,,,,,,,,,,,,,,,,
