date,time,workday,weather,1025-116-1,9000000619-2
2020-12-13,12.0,0,bad,51.0,61.68428727670429
2020-12-13,13.0,0,bad,72.0,81.06312292358805
2020-12-13,14.0,0,bad,77.0,93.69501466275648
2020-12-13,15.0,0,bad,74.0,81.07519070105337
2020-12-13,16.0,0,bad,124.0,
2020-12-13,17.0,0,bad,132.0,
2020-12-13,18.0,0,bad,107.0,
2020-12-13,19.0,0,bad,72.0,
2020-12-13,20.0,0,bad,63.0,
2020-12-13,21.0,0,bad,17.0,
2020-12-13,22.0,0,bad,5.0,
2020-12-13,23.0,0,bad,4.0,
2020-12-14,0.0,1,bad,2.0,
2020-12-14,1.0,1,bad,1.0,
2020-12-14,2.0,1,bad,4.0,
2020-12-14,3.0,1,bad,4.0,
2020-12-14,4.0,1,bad,5.0,
2020-12-14,5.0,1,bad,38.0,
2020-12-14,6.0,1,bad,120.0,
2020-12-14,7.0,1,bad,224.0,
2020-12-14,8.0,1,bad,203.0,183.71198881509963
2020-12-14,9.0,1,bad,167.0,170.5735660847878
2020-12-14,10.0,1,bad,147.0,169.73961998592551
2020-12-14,11.0,1,bad,165.0,152.38095238095232
2020-12-14,12.0,1,bad,137.0,135.6558833985068
2020-12-14,13.0,1,bad,157.0,158.97435897435918
2020-12-14,14.0,1,bad,163.0,156.29522431259
2020-12-14,15.0,1,bad,160.0,168.8920967159867
2020-12-14,16.0,1,bad,164.0,
2020-12-14,17.0,1,bad,144.0,
2020-12-14,18.0,1,bad,120.0,
2020-12-14,19.0,1,bad,94.0,
2020-12-14,20.0,1,bad,57.0,
2020-12-14,21.0,1,bad,16.0,
2020-12-14,22.0,1,bad,5.0,
2020-12-14,23.0,1,bad,8.0,
2020-12-15,0.0,1,bad,1.0,
2020-12-15,1.0,1,bad,5.0,
2020-12-15,2.0,1,bad,0.0,
2020-12-15,3.0,1,bad,4.0,
2020-12-15,4.0,1,bad,5.0,
2020-12-15,5.0,1,bad,67.0,
2020-12-15,6.0,1,bad,156.0,
2020-12-15,7.0,1,bad,246.0,
2020-12-15,8.0,1,bad,252.0,192.2807017543854
2020-12-15,9.0,1,bad,169.0,159.15789473684188
2020-12-15,10.0,1,bad,183.0,156.857142857143
2020-12-15,11.0,1,bad,178.0,170.6951871657749
2020-12-15,12.0,1,bad,169.0,155.2941176470586
2020-12-15,13.0,1,bad,193.0,171.2446351931327
2020-12-15,14.0,1,bad,175.0,153.634719710669
2020-12-15,15.0,1,bad,223.0,207.85219399538133
2020-12-15,16.0,1,bad,203.0,
2020-12-15,17.0,1,bad,189.0,
2020-12-15,18.0,1,bad,182.0,
2020-12-15,19.0,1,bad,145.0,
2020-12-15,20.0,1,bad,102.0,
2020-12-15,21.0,1,bad,65.0,
2020-12-15,22.0,1,bad,41.0,
2020-12-15,23.0,1,bad,16.0,
2020-12-16,0.0,1,bad,6.0,
2020-12-16,1.0,1,bad,5.0,
2020-12-16,2.0,1,bad,4.0,
2020-12-16,3.0,1,bad,0.0,
2020-12-16,4.0,1,bad,6.0,
2020-12-16,5.0,1,bad,55.0,
2020-12-16,6.0,1,bad,159.0,
2020-12-16,7.0,1,bad,247.0,
2020-12-16,8.0,1,bad,214.0,183.63443145589818
2020-12-16,9.0,1,bad,190.0,166.09442060085772
2020-12-16,10.0,1,bad,190.0,181.02710413694732
2020-12-16,11.0,1,bad,191.0,160.54227613271482
2020-12-16,12.0,1,bad,185.0,152.60869565217368
2020-12-16,13.0,1,bad,181.0,161.07954545454558
2020-12-16,14.0,1,bad,195.0,191.51689432063225
2020-12-16,15.0,1,bad,219.0,195.750810226863
2020-12-16,16.0,1,bad,204.0,
2020-12-16,17.0,1,bad,224.0,
2020-12-16,18.0,1,bad,190.0,
2020-12-16,19.0,1,bad,142.0,
2020-12-16,20.0,1,bad,115.0,
2020-12-16,21.0,1,bad,53.0,
2020-12-16,22.0,1,bad,43.0,
2020-12-16,23.0,1,bad,21.0,
2020-12-17,0.0,1,bad,5.0,
2020-12-17,1.0,1,bad,7.0,
2020-12-17,2.0,1,bad,1.0,
2020-12-17,3.0,1,bad,1.0,
2020-12-17,4.0,1,bad,9.0,
2020-12-17,5.0,1,bad,56.0,
2020-12-17,6.0,1,bad,144.0,
2020-12-17,7.0,1,bad,232.0,
2020-12-17,8.0,1,bad,242.0,169.1103202846973
2020-12-17,9.0,1,bad,206.0,198.83720930232602
2020-12-17,10.0,1,bad,172.0,154.2116630669542
2020-12-17,11.0,1,bad,194.0,201.2903225806454
2020-12-17,12.0,1,bad,207.0,157.8523489932881
2020-12-17,13.0,1,bad,196.0,143.27716027249917
2020-12-17,14.0,1,bad,212.0,178.5765636232922
2020-12-17,15.0,1,bad,192.0,166.29375676651046
2020-12-17,16.0,1,bad,208.0,
2020-12-17,17.0,1,bad,206.0,
2020-12-17,18.0,1,bad,189.0,
2020-12-17,19.0,1,bad,155.0,
2020-12-17,20.0,1,bad,118.0,
2020-12-17,21.0,1,bad,56.0,
2020-12-17,22.0,1,bad,35.0,
2020-12-17,23.0,1,bad,15.0,
2020-12-18,0.0,1,bad,6.0,
2020-12-18,1.0,1,bad,2.0,
2020-12-18,2.0,1,bad,3.0,
2020-12-18,3.0,1,bad,1.0,
2020-12-18,4.0,1,bad,7.0,
2020-12-18,5.0,1,bad,55.0,
2020-12-18,6.0,1,bad,148.0,
2020-12-18,7.0,1,bad,247.0,
2020-12-18,8.0,1,bad,197.0,191.53398058252412
2020-12-18,9.0,1,bad,233.0,203.77358490566033
2020-12-18,10.0,1,bad,216.0,205.7142857142857
2020-12-18,11.0,1,bad,220.0,189.82797307404618
2020-12-18,12.0,1,bad,249.0,216.88311688311748
2020-12-18,13.0,1,bad,207.0,159.10887531440912
2020-12-18,14.0,1,bad,231.0,203.38251169485383
2020-12-18,15.0,1,bad,224.0,189.68460111317302
2020-12-18,16.0,1,bad,228.0,
2020-12-18,17.0,1,bad,254.0,
2020-12-18,18.0,1,bad,230.0,
2020-12-18,19.0,1,bad,155.0,
2020-12-18,20.0,1,bad,139.0,
2020-12-18,21.0,1,bad,64.0,
2020-12-18,22.0,1,bad,44.0,
2020-12-18,23.0,1,bad,20.0,
2020-12-19,0.0,0,bad,11.0,
2020-12-19,1.0,0,bad,5.0,
2020-12-19,2.0,0,bad,10.0,
2020-12-19,3.0,0,bad,5.0,
2020-12-19,4.0,0,bad,6.0,
2020-12-19,5.0,0,bad,33.0,
2020-12-19,6.0,0,bad,68.0,
2020-12-19,7.0,0,bad,73.0,
2020-12-19,8.0,0,bad,100.0,94.23417049876193
2020-12-19,9.0,0,bad,132.0,118.93428063943159
2020-12-19,10.0,0,bad,172.0,146.8085106382979
2020-12-19,11.0,0,bad,175.0,139.906441165887
2020-12-19,12.0,0,bad,165.0,171.30403196512958
2020-12-19,13.0,0,bad,166.0,168.89209671598698
2020-12-19,14.0,0,bad,147.0,133.2854061826023
2020-12-19,15.0,0,bad,167.0,135.89836660617078
2020-12-19,16.0,0,bad,200.0,
2020-12-19,17.0,0,bad,267.0,
2020-12-19,18.0,0,bad,244.0,
2020-12-19,19.0,0,bad,157.0,
2020-12-19,20.0,0,bad,138.0,
2020-12-19,21.0,0,bad,42.0,
2020-12-19,22.0,0,bad,30.0,
2020-12-19,23.0,0,bad,17.0,
2020-12-20,0.0,0,bad,10.0,
2020-12-20,1.0,0,bad,3.0,
2020-12-20,2.0,0,bad,5.0,
2020-12-20,3.0,0,bad,2.0,
2020-12-20,4.0,0,bad,3.0,
2020-12-20,5.0,0,bad,5.0,
2020-12-20,6.0,0,bad,28.0,
2020-12-20,7.0,0,bad,33.0,
2020-12-20,8.0,0,bad,39.0,48.444070647603
2020-12-20,9.0,0,bad,47.0,41.364452423698395
2020-12-20,10.0,0,bad,79.0,69.87778576563622
2020-12-20,11.0,0,bad,76.0,74.15973979038671
2020-12-20,12.0,0,bad,107.0,104.9180327868852
2020-12-20,13.0,0,bad,100.0,98.11046511627909
2020-12-20,14.0,0,bad,101.0,102.48175182481752
2020-12-20,15.0,0,bad,104.0,103.8861100423239
2020-12-20,16.0,0,bad,120.0,
2020-12-20,17.0,0,bad,182.0,
2020-12-20,18.0,0,bad,138.0,
2020-12-20,19.0,0,bad,111.0,
2020-12-20,20.0,0,bad,88.0,
2020-12-20,21.0,0,bad,43.0,
2020-12-20,22.0,0,bad,24.0,
2020-12-20,23.0,0,bad,9.0,
2020-12-21,0.0,1,bad,6.0,
2020-12-21,1.0,1,bad,6.0,
2020-12-21,2.0,1,bad,3.0,
2020-12-21,3.0,1,bad,4.0,
2020-12-21,4.0,1,bad,9.0,
2020-12-21,5.0,1,bad,55.0,
2020-12-21,6.0,1,bad,142.0,
2020-12-21,7.0,1,bad,238.0,
2020-12-21,8.0,1,bad,230.0,
2020-12-21,9.0,1,bad,219.0,208.8469905728791
2020-12-21,10.0,1,bad,209.0,159.3269934162399
2020-12-21,11.0,1,bad,227.0,174.77013607944141
2020-12-21,12.0,1,bad,231.0,194.31072210065628
2020-12-21,13.0,1,bad,216.0,185.23489932885897
2020-12-21,14.0,1,bad,232.0,206.7611777535439
2020-12-21,15.0,1,bad,207.0,184.98023715415007
2020-12-21,16.0,1,bad,249.0,
2020-12-21,17.0,1,bad,202.0,
2020-12-21,18.0,1,bad,184.0,
2020-12-21,19.0,1,bad,177.0,
2020-12-21,20.0,1,bad,121.0,
2020-12-21,21.0,1,bad,54.0,
2020-12-21,22.0,1,bad,38.0,
2020-12-21,23.0,1,bad,15.0,
2020-12-22,0.0,1,bad,0.0,
2020-12-22,1.0,1,bad,2.0,
2020-12-22,2.0,1,bad,2.0,
2020-12-22,3.0,1,bad,5.0,
2020-12-22,4.0,1,bad,6.0,
2020-12-22,5.0,1,bad,57.0,
2020-12-22,6.0,1,bad,149.0,
2020-12-22,7.0,1,bad,254.0,
2020-12-22,8.0,1,bad,252.0,214.59537572254288
2020-12-22,9.0,1,bad,234.0,207.2131147540987
2020-12-22,10.0,1,bad,243.0,189.5434462444767
2020-12-22,11.0,1,bad,232.0,193.57729648991833
2020-12-22,12.0,1,bad,238.0,217.50274624679585
2020-12-22,13.0,1,bad,256.0,191.6604616530151
2020-12-22,14.0,1,bad,240.0,209.2105263157891
2020-12-22,15.0,1,bad,271.0,243.81939304219017
2020-12-22,16.0,1,bad,244.0,
2020-12-22,17.0,1,bad,242.0,
2020-12-22,18.0,1,bad,212.0,
2020-12-22,19.0,1,bad,166.0,
2020-12-22,20.0,1,bad,137.0,
2020-12-22,21.0,1,bad,60.0,
2020-12-22,22.0,1,bad,41.0,
2020-12-22,23.0,1,bad,25.0,
2020-12-23,0.0,1,good,2.0,
2020-12-23,1.0,1,good,4.0,
2020-12-23,2.0,1,good,2.0,
2020-12-23,3.0,1,good,3.0,
2020-12-23,4.0,1,good,6.0,
2020-12-23,5.0,1,good,60.0,
2020-12-23,6.0,1,good,117.0,
2020-12-23,7.0,1,good,261.0,
2020-12-23,8.0,1,good,224.0,202.85499624342518
2020-12-23,9.0,1,good,244.0,201.074113856069
2020-12-23,10.0,1,good,246.0,212.6857557085899
2020-12-23,11.0,1,good,287.0,250.7924806487284
2020-12-23,12.0,1,good,247.0,227.8984173721015
2020-12-23,13.0,1,good,264.0,212.53169141615382
2020-12-23,14.0,1,good,260.0,244.0223463687153
2020-12-23,15.0,1,good,230.0,219.57633308984632
2020-12-23,16.0,1,good,291.0,
2020-12-23,17.0,1,good,255.0,
2020-12-23,18.0,1,good,247.0,
2020-12-23,19.0,1,good,162.0,
2020-12-23,20.0,1,good,150.0,
2020-12-23,21.0,1,good,58.0,
2020-12-23,22.0,1,good,47.0,
2020-12-23,23.0,1,good,14.0,
2020-12-24,0.0,1,bad,10.0,
2020-12-24,1.0,1,bad,3.0,
2020-12-24,2.0,1,bad,6.0,
2020-12-24,3.0,1,bad,3.0,
2020-12-24,4.0,1,bad,7.0,
2020-12-24,5.0,1,bad,50.0,
2020-12-24,6.0,1,bad,102.0,
2020-12-24,7.0,1,bad,183.0,
2020-12-24,8.0,1,bad,212.0,205.26315789473708
2020-12-24,9.0,1,bad,199.0,176.4705882352941
2020-12-24,10.0,1,bad,198.0,193.20920043811626
2020-12-24,11.0,1,bad,234.0,190.51094890510942
2020-12-24,12.0,1,bad,240.0,174.56173069750062
2020-12-24,13.0,1,bad,192.0,199.6327579875134
2020-12-24,14.0,1,bad,209.0,177.5121404557334
2020-12-24,15.0,1,bad,187.0,187.89144050104332
2020-12-24,16.0,1,bad,164.0,
2020-12-24,17.0,1,bad,160.0,
2020-12-24,18.0,1,bad,128.0,
2020-12-24,19.0,1,bad,113.0,
2020-12-24,20.0,1,bad,113.0,
2020-12-24,21.0,1,bad,58.0,
2020-12-24,22.0,1,bad,35.0,
2020-12-24,23.0,1,bad,25.0,
2020-12-25,0.0,1,bad,5.0,
2020-12-25,1.0,1,bad,8.0,
2020-12-25,2.0,1,bad,1.0,
2020-12-25,3.0,1,bad,3.0,
2020-12-25,4.0,1,bad,2.0,
2020-12-25,5.0,1,bad,5.0,
2020-12-25,6.0,1,bad,27.0,
2020-12-25,7.0,1,bad,30.0,
2020-12-25,8.0,1,bad,27.0,
2020-12-25,9.0,1,bad,36.0,44.196428571428605
2020-12-25,10.0,1,bad,55.0,51.6616314199396
2020-12-25,11.0,1,bad,63.0,63.3945297864369
2020-12-25,12.0,1,bad,93.0,90.3370786516855
2020-12-25,13.0,1,bad,75.0,76.5957446808511
2020-12-25,14.0,1,bad,86.0,87.2808653487505
2020-12-25,15.0,1,bad,103.0,108.80241783150714
2020-12-25,16.0,1,bad,148.0,
2020-12-25,17.0,1,bad,201.0,
2020-12-25,18.0,1,bad,177.0,
2020-12-25,19.0,1,bad,106.0,
2020-12-25,20.0,1,bad,76.0,
2020-12-25,21.0,1,bad,42.0,
2020-12-25,22.0,1,bad,27.0,
2020-12-25,23.0,1,bad,8.0,
2020-12-26,0.0,0,bad,2.0,
2020-12-26,1.0,0,bad,4.0,
2020-12-26,2.0,0,bad,1.0,
2020-12-26,3.0,0,bad,2.0,
2020-12-26,4.0,0,bad,3.0,
2020-12-26,5.0,0,bad,6.0,
2020-12-26,6.0,0,bad,31.0,
2020-12-26,7.0,0,bad,28.0,
2020-12-26,8.0,0,bad,25.0,24.9518675394686
2020-12-26,9.0,0,bad,32.0,41.8918918918919
2020-12-26,10.0,0,bad,69.0,57.2944297082228
2020-12-26,11.0,0,bad,64.0,49.64412811387905
2020-12-26,12.0,0,bad,83.0,80.763723150358
2020-12-26,13.0,0,bad,86.0,84.526558891455
2020-12-26,14.0,0,bad,117.0,96.5003723008191
2020-12-26,15.0,0,bad,117.0,127.98165137614691
2020-12-26,16.0,0,bad,117.0,
2020-12-26,17.0,0,bad,154.0,
2020-12-26,18.0,0,bad,130.0,
2020-12-26,19.0,0,bad,101.0,
2020-12-26,20.0,0,bad,86.0,
2020-12-26,21.0,0,bad,45.0,
2020-12-26,22.0,0,bad,29.0,
2020-12-26,23.0,0,bad,12.0,
2020-12-27,0.0,0,bad,4.0,
2020-12-27,1.0,0,bad,7.0,
2020-12-27,2.0,0,bad,2.0,
2020-12-27,3.0,0,bad,4.0,
2020-12-27,4.0,0,bad,2.0,
2020-12-27,5.0,0,bad,4.0,
2020-12-27,6.0,0,bad,23.0,
2020-12-27,7.0,0,bad,23.0,
2020-12-27,8.0,0,bad,32.0,39.7936624907884
2020-12-27,9.0,0,bad,38.0,44.90095377843
2020-12-27,10.0,0,bad,57.0,66.56603773584911
2020-12-27,11.0,0,bad,62.0,72.64573991031399
2020-12-27,12.0,0,bad,79.0,75.8465011286681
2020-12-27,13.0,0,bad,89.0,95.0226244343891
2020-12-27,14.0,0,bad,97.0,90.64261555806091
2020-12-27,15.0,0,bad,96.0,121.96421773886559
2020-12-27,16.0,0,bad,129.0,
2020-12-27,17.0,0,bad,165.0,
2020-12-27,18.0,0,bad,132.0,
2020-12-27,19.0,0,bad,106.0,
2020-12-27,20.0,0,bad,96.0,
2020-12-27,21.0,0,bad,38.0,
2020-12-27,22.0,0,bad,23.0,
2020-12-27,23.0,0,bad,8.0,
2020-12-28,0.0,1,bad,4.0,
2020-12-28,1.0,1,bad,6.0,
2020-12-28,2.0,1,bad,2.0,
2020-12-28,3.0,1,bad,4.0,
2020-12-28,4.0,1,bad,9.0,
2020-12-28,5.0,1,bad,52.0,
2020-12-28,6.0,1,bad,110.0,
2020-12-28,7.0,1,bad,154.0,
2020-12-28,8.0,1,bad,191.0,153.3707865168542
2020-12-28,9.0,1,bad,160.0,127.69811320754721
2020-12-28,10.0,1,bad,165.0,138.98050974512748
2020-12-28,11.0,1,bad,162.0,135.24861878453035
2020-12-28,12.0,1,bad,146.0,125.26277636824939
2020-12-28,13.0,1,bad,163.0,129.80769230769238
2020-12-28,14.0,1,bad,147.0,85.197934595525
2020-12-28,15.0,1,bad,155.0,131.95876288659792
2020-12-28,16.0,1,bad,145.0,
2020-12-28,17.0,1,bad,127.0,
2020-12-28,18.0,1,bad,117.0,
2020-12-28,19.0,1,bad,93.0,
2020-12-28,20.0,1,bad,102.0,
2020-12-28,21.0,1,bad,59.0,
2020-12-28,22.0,1,bad,39.0,
2020-12-28,23.0,1,bad,17.0,
2020-12-29,0.0,1,bad,7.0,
2020-12-29,1.0,1,bad,5.0,
2020-12-29,2.0,1,bad,4.0,
2020-12-29,3.0,1,bad,1.0,
2020-12-29,4.0,1,bad,5.0,
2020-12-29,5.0,1,bad,57.0,
2020-12-29,6.0,1,bad,109.0,
2020-12-29,7.0,1,bad,167.0,
2020-12-29,8.0,1,bad,165.0,139.39666816749218
2020-12-29,9.0,1,bad,179.0,129.7415362213323
2020-12-29,10.0,1,bad,168.0,143.9481268011529
2020-12-29,11.0,1,bad,193.0,135.2297592997809
2020-12-29,12.0,1,bad,180.0,159.56043956043982
2020-12-29,13.0,1,bad,183.0,130.860534124629
2020-12-29,14.0,1,bad,159.0,148.6054295277055
2020-12-29,15.0,1,bad,174.0,161.4529280948854
2020-12-29,16.0,1,bad,166.0,
2020-12-29,17.0,1,bad,173.0,
2020-12-29,18.0,1,bad,153.0,
2020-12-29,19.0,1,bad,123.0,
2020-12-29,20.0,1,bad,110.0,
2020-12-29,21.0,1,bad,57.0,
2020-12-29,22.0,1,bad,45.0,
2020-12-29,23.0,1,bad,13.0,
2020-12-30,0.0,1,bad,3.0,
2020-12-30,1.0,1,bad,5.0,
2020-12-30,2.0,1,bad,5.0,
2020-12-30,3.0,1,bad,0.0,
2020-12-30,4.0,1,bad,6.0,
2020-12-30,5.0,1,bad,47.0,
2020-12-30,6.0,1,bad,98.0,
2020-12-30,7.0,1,bad,158.0,
2020-12-30,8.0,1,bad,158.0,
2020-12-30,9.0,1,bad,185.0,183.36386954928588
2020-12-30,10.0,1,bad,185.0,133.8628158844766
2020-12-30,11.0,1,bad,232.0,234.2105263157892
2020-12-30,12.0,1,bad,187.0,140.5839416058393
2020-12-30,13.0,1,bad,205.0,203.42007434944253
2020-12-30,14.0,1,bad,170.0,138.3080901366827
2020-12-30,15.0,1,bad,183.0,166.7284179325673
2020-12-30,16.0,1,bad,192.0,
2020-12-30,17.0,1,bad,200.0,
2020-12-30,18.0,1,bad,153.0,
2020-12-30,19.0,1,bad,137.0,
2020-12-30,20.0,1,bad,98.0,
2020-12-30,21.0,1,bad,60.0,
2020-12-30,22.0,1,bad,37.0,
2020-12-30,23.0,1,bad,13.0,
2020-12-31,0.0,1,bad,4.0,
2020-12-31,1.0,1,bad,7.0,
2020-12-31,2.0,1,bad,5.0,
2020-12-31,3.0,1,bad,1.0,
2020-12-31,4.0,1,bad,4.0,
2020-12-31,5.0,1,bad,49.0,
2020-12-31,6.0,1,bad,91.0,
2020-12-31,7.0,1,bad,128.0,
2020-12-31,8.0,1,bad,133.0,112.79872543813059
2020-12-31,9.0,1,bad,137.0,117.9241810820758
2020-12-31,10.0,1,bad,169.0,172.91981845688375
2020-12-31,11.0,1,bad,200.0,164.5484949832775
2020-12-31,12.0,1,bad,207.0,168.397790055249
2020-12-31,13.0,1,bad,212.0,196.36363636363652
2020-12-31,14.0,1,bad,205.0,147.4223034734915
2020-12-31,15.0,1,bad,165.0,152.09404849375468
2020-12-31,16.0,1,bad,197.0,
2020-12-31,17.0,1,bad,220.0,
2020-12-31,18.0,1,bad,169.0,
2020-12-31,19.0,1,bad,143.0,
2020-12-31,20.0,1,bad,115.0,
2020-12-31,21.0,1,bad,65.0,
2020-12-31,22.0,1,bad,40.0,
2020-12-31,23.0,1,bad,18.0,
2021-01-01,0.0,1,bad,7.0,
2021-01-01,1.0,1,bad,7.0,
2021-01-01,2.0,1,bad,2.0,
2021-01-01,3.0,1,bad,10.0,
2021-01-01,4.0,1,bad,10.0,
2021-01-01,5.0,1,bad,6.0,
2021-01-01,6.0,1,bad,31.0,
2021-01-01,7.0,1,bad,21.0,
2021-01-01,8.0,1,bad,24.0,29.829917139119
2021-01-01,9.0,1,bad,33.0,31.4410480349345
2021-01-01,10.0,1,bad,39.0,53.3926585094549
2021-01-01,11.0,1,bad,55.0,70.7977736549165
2021-01-01,12.0,1,bad,71.0,68.9706987227648
2021-01-01,13.0,1,bad,62.0,62.302483069977406
2021-01-01,14.0,1,bad,90.0,78.9712556732225
2021-01-01,15.0,1,bad,96.0,102.5798998844821
2021-01-01,16.0,1,bad,151.0,
2021-01-01,17.0,1,bad,210.0,
2021-01-01,18.0,1,bad,165.0,
2021-01-01,19.0,1,bad,96.0,
2021-01-01,20.0,1,bad,73.0,
2021-01-01,21.0,1,bad,33.0,
2021-01-01,22.0,1,bad,20.0,
2021-01-01,23.0,1,bad,11.0,
2021-01-02,0.0,0,bad,3.0,
2021-01-02,1.0,0,bad,3.0,
2021-01-02,2.0,0,bad,3.0,
2021-01-02,3.0,0,bad,1.0,
2021-01-02,4.0,0,bad,3.0,
2021-01-02,5.0,0,bad,6.0,
2021-01-02,6.0,0,bad,30.0,
2021-01-02,7.0,0,bad,22.0,
2021-01-02,8.0,0,bad,23.0,27.4360370168754
2021-01-02,9.0,0,bad,26.0,25.598802395209603
2021-01-02,10.0,0,bad,50.0,52.781954887218
2021-01-02,11.0,0,bad,57.0,59.3480704383665
2021-01-02,12.0,0,bad,73.0,83.6890243902439
2021-01-02,13.0,0,bad,66.0,68.2134570765661
2021-01-02,14.0,0,bad,74.0,66.767600302801
2021-01-02,15.0,0,bad,86.0,83.20493066255779
2021-01-02,16.0,0,bad,87.0,
2021-01-02,17.0,0,bad,122.0,
2021-01-02,18.0,0,bad,106.0,
2021-01-02,19.0,0,bad,86.0,
2021-01-02,20.0,0,bad,76.0,
2021-01-02,21.0,0,bad,30.0,
2021-01-02,22.0,0,bad,22.0,
2021-01-02,23.0,0,bad,9.0,
2021-01-03,0.0,0,bad,2.0,
2021-01-03,1.0,0,bad,3.0,
2021-01-03,2.0,0,bad,8.0,
2021-01-03,3.0,0,bad,2.0,
2021-01-03,4.0,0,bad,1.0,
2021-01-03,5.0,0,bad,5.0,
2021-01-03,6.0,0,bad,30.0,
2021-01-03,7.0,0,bad,24.0,
2021-01-03,8.0,0,bad,29.0,35.86054233536249
2021-01-03,9.0,0,bad,33.0,43.16223304608469
2021-01-03,10.0,0,bad,50.0,54.4835414301929
2021-01-03,11.0,0,bad,67.0,80.0301431801055
2021-01-03,12.0,0,bad,77.0,81.2547819433818
2021-01-03,13.0,0,bad,83.0,67.37967914438501
2021-01-03,14.0,0,bad,88.0,88.1688018085908
2021-01-03,15.0,0,bad,73.0,94.44444444444441
2021-01-03,16.0,0,bad,95.0,
2021-01-03,17.0,0,bad,120.0,
2021-01-03,18.0,0,bad,103.0,
2021-01-03,19.0,0,bad,91.0,
2021-01-03,20.0,0,bad,75.0,
2021-01-03,21.0,0,bad,31.0,
2021-01-03,22.0,0,bad,17.0,
2021-01-03,23.0,0,bad,9.0,
2021-01-04,0.0,1,bad,7.0,
2021-01-04,1.0,1,bad,1.0,
2021-01-04,2.0,1,bad,3.0,
2021-01-04,3.0,1,bad,2.0,
2021-01-04,4.0,1,bad,8.0,
2021-01-04,5.0,1,bad,55.0,
2021-01-04,6.0,1,bad,144.0,
2021-01-04,7.0,1,bad,207.0,
2021-01-04,8.0,1,bad,205.0,
2021-01-04,9.0,1,bad,161.0,140.277257399775
2021-01-04,10.0,1,bad,132.0,144.8350851757884
2021-01-04,11.0,1,bad,147.0,126.56759695541872
2021-01-04,12.0,1,bad,141.0,149.6598639455784
2021-01-04,13.0,1,bad,138.0,140.4490246595509
2021-01-04,14.0,1,bad,140.0,128.1899109792279
2021-01-04,15.0,1,bad,162.0,163.0460921843694
2021-01-04,16.0,1,bad,175.0,
2021-01-04,17.0,1,bad,142.0,
2021-01-04,18.0,1,bad,117.0,
2021-01-04,19.0,1,bad,96.0,
2021-01-04,20.0,1,bad,81.0,
2021-01-04,21.0,1,bad,47.0,
2021-01-04,22.0,1,bad,33.0,
2021-01-04,23.0,1,bad,16.0,
2021-01-05,0.0,1,bad,5.0,
2021-01-05,1.0,1,bad,5.0,
2021-01-05,2.0,1,bad,7.0,
2021-01-05,3.0,1,bad,5.0,
2021-01-05,4.0,1,bad,5.0,
2021-01-05,5.0,1,bad,56.0,
2021-01-05,6.0,1,bad,122.0,
2021-01-05,7.0,1,bad,196.0,
2021-01-05,8.0,1,bad,198.0,160.02891217925537
2021-01-05,9.0,1,bad,145.0,129.5896328293737
2021-01-05,10.0,1,bad,150.0,133.91115926327208
2021-01-05,11.0,1,bad,170.0,145.8563535911603
2021-01-05,12.0,1,bad,178.0,155.65410199556533
2021-01-05,13.0,1,bad,164.0,122.9651162790699
2021-01-05,14.0,1,bad,169.0,157.45794392523402
2021-01-05,15.0,1,bad,164.0,166.0516605166055
2021-01-05,16.0,1,bad,162.0,
2021-01-05,17.0,1,bad,150.0,
2021-01-05,18.0,1,bad,134.0,
2021-01-05,19.0,1,bad,109.0,
2021-01-05,20.0,1,bad,109.0,
2021-01-05,21.0,1,bad,51.0,
2021-01-05,22.0,1,bad,35.0,
2021-01-05,23.0,1,bad,17.0,
2021-01-06,0.0,1,bad,6.0,
2021-01-06,1.0,1,bad,4.0,
2021-01-06,2.0,1,bad,6.0,
2021-01-06,3.0,1,bad,2.0,
2021-01-06,4.0,1,bad,8.0,
2021-01-06,5.0,1,bad,53.0,
2021-01-06,6.0,1,bad,134.0,
2021-01-06,7.0,1,bad,221.0,
2021-01-06,8.0,1,bad,197.0,160.67368421052672
2021-01-06,9.0,1,bad,176.0,164.45396145610252
2021-01-06,10.0,1,bad,173.0,137.84977908689243
2021-01-06,11.0,1,bad,167.0,142.545454545454
2021-01-06,12.0,1,bad,180.0,147.0198675496693
2021-01-06,13.0,1,bad,170.0,128.85317750182622
2021-01-06,14.0,1,bad,155.0,161.05263157894788
2021-01-06,15.0,1,bad,172.0,167.2413793103448
2021-01-06,16.0,1,bad,166.0,
2021-01-06,17.0,1,bad,163.0,
2021-01-06,18.0,1,bad,141.0,
2021-01-06,19.0,1,bad,117.0,
2021-01-06,20.0,1,bad,104.0,
2021-01-06,21.0,1,bad,49.0,
2021-01-06,22.0,1,bad,36.0,
2021-01-06,23.0,1,bad,17.0,
2021-01-07,0.0,1,bad,4.0,
2021-01-07,1.0,1,bad,2.0,
2021-01-07,2.0,1,bad,3.0,
2021-01-07,3.0,1,bad,1.0,
2021-01-07,4.0,1,bad,5.0,
2021-01-07,5.0,1,bad,51.0,
2021-01-07,6.0,1,bad,128.0,
2021-01-07,7.0,1,bad,229.0,
2021-01-07,8.0,1,bad,191.0,
2021-01-07,9.0,1,bad,159.0,163.28571428571428
2021-01-07,10.0,1,bad,156.0,139.7555715312724
2021-01-07,11.0,1,bad,156.0,146.806207145435
2021-01-07,12.0,1,bad,172.0,152.8491620111729
